image,dullness,whiteness,average_pixel_width,image_size,temp_size,width,height
63f2be2e0-4.jpg,0.0,0.0,4.150390625,37330,"(640, 360)",640,360
63f2be2e0-5.jpg,0.0,0.0,6.0791015625,38905,"(640, 360)",640,360
63f2e0940-1.jpg,6.595,20.415,8.4716796875,20173,"(300, 400)",300,400
63f2e0940-2.jpg,19.53,0.0,8.0810546875,18064,"(400, 300)",400,300
63f2e0940-3.jpg,0.0,0.0,5.712890625,13085,"(400, 300)",400,300
63f2e0940-4.jpg,0.0,6.165,8.5693359375,21887,"(400, 300)",400,300
63f2faf77-1.jpg,0.0,0.0,10.3271484375,25576,"(400, 283)",400,283
63f7cacce-1.jpg,2.81,0.0,8.0810546875,17934,"(352, 400)",352,400
63f7cacce-2.jpg,0.0,4.545,11.23046875,18188,"(400, 275)",400,275
63f7cacce-3.jpg,0.0,16.445,8.8623046875,15850,"(400, 267)",400,267
63fda9824-1.jpg,17.895,0.0,8.642578125,48099,"(640, 480)",640,480
640683dd9-1.jpg,0.0,46.985,6.3720703125,5325,"(112, 150)",112,150
640683dd9-2.jpg,0.0,0.0,6.103515625,4093,"(150, 112)",150,112
640683dd9-3.jpg,0.0,30.12,5.712890625,5458,"(112, 150)",112,150
640683dd9-4.jpg,11.395,2.94,6.884765625,4329,"(112, 150)",112,150
640683dd9-5.jpg,0.0,1.695,9.5703125,5700,"(107, 150)",107,150
640683dd9-6.jpg,0.0,0.0,5.810546875,4045,"(150, 112)",150,112
64070899d-1.jpg,0.0,80.305,12.548828125,23324,"(267, 400)",267,400
6408ec0f7-1.jpg,15.265,0.0,7.8369140625,14096,"(286, 400)",286,400
640a267a9-1.jpg,0.0,2.745,6.93359375,33399,"(270, 480)",270,480
640a267a9-2.jpg,0.0,2.745,6.93359375,33399,"(270, 480)",270,480
640a267a9-3.jpg,0.0,26.685000000000002,7.861328125,22869,"(267, 480)",267,480
640dbb3b6-1.jpg,0.0,3.945,8.9111328125,11167,"(206, 206)",206,206
640dbb3b6-2.jpg,37.215,0.0,3.759765625,38335,"(640, 385)",640,385
640dbb3b6-3.jpg,0.0,0.0,6.6650390625,20360,"(360, 480)",360,480
640dbb3b6-4.jpg,9.65,9.485,9.7412109375,57089,"(640, 428)",640,428
640dbb3b6-5.jpg,2.175,0.0,5.3466796875,22384,"(270, 480)",270,480
640e0b69b-1.jpg,0.0,0.0,7.51953125,25330,"(267, 400)",267,400
640e0b69b-2.jpg,0.0,0.0,3.41796875,20746,"(400, 267)",400,267
640e0b69b-3.jpg,0.0,0.0,7.6904296875,25398,"(400, 267)",400,267
640e0b69b-4.jpg,0.0,0.0,3.857421875,21528,"(400, 267)",400,267
640e0b69b-5.jpg,0.0,0.0,5.322265625,22534,"(400, 267)",400,267
640e0b69b-6.jpg,0.0,0.0,5.4931640625,18925,"(267, 400)",267,400
640e0b69b-7.jpg,5.17,0.0,6.73828125,26929,"(400, 300)",400,300
640e0b69b-8.jpg,50.0,0.0,4.00390625,23024,"(300, 400)",300,400
640e18ef0-1.jpg,6.25,11.605,7.470703125,21995,"(299, 400)",299,400
642a88a93-1.jpg,45.95,0.0,4.3701171875,10948,"(240, 400)",240,400
642a88a93-2.jpg,0.0,0.0,3.759765625,8400,"(240, 400)",240,400
642a88a93-3.jpg,0.0,0.0,2.5390625,8515,"(240, 400)",240,400
642b0dbac-1.jpg,0.0,0.0,10.2294921875,42360,"(360, 480)",360,480
642b0dbac-2.jpg,0.0,0.0,2.34375,29404,"(360, 480)",360,480
642ed14e6-1.jpg,0.0,0.0,5.1025390625,26142,"(278, 400)",278,400
642ed14e6-2.jpg,0.0,0.0,7.03125,30642,"(400, 300)",400,300
642ed14e6-3.jpg,0.0,5.935,4.9560546875,25538,"(400, 300)",400,300
642ed14e6-4.jpg,35.315,0.0,8.2275390625,26858,"(400, 300)",400,300
642ed14e6-5.jpg,5.33,42.96,5.9326171875,25829,"(400, 300)",400,300
6434d0273-1.jpg,0.0,12.735,9.1064453125,10363,"(206, 309)",206,309
6434d0273-2.jpg,0.0,0.0,9.2529296875,27219,"(320, 480)",320,480
6436c1a59-1.jpg,0.0,1.48,6.34765625,20472,"(400, 300)",400,300
6436c1a59-2.jpg,0.0,12.7,5.1025390625,23756,"(400, 300)",400,300
6436c1a59-3.jpg,0.0,27.854999999999997,6.7138671875,21008,"(400, 300)",400,300
6436c1a59-4.jpg,0.0,23.78,9.6923828125,22775,"(400, 300)",400,300
6436c1a59-5.jpg,0.0,20.215,9.130859375,24781,"(400, 300)",400,300
6436c1a59-6.jpg,0.0,1.83,7.1044921875,22129,"(400, 300)",400,300
6436c1a59-7.jpg,0.0,34.730000000000004,9.1796875,22705,"(400, 300)",400,300
6438c6b3f-1.jpg,15.29,1.26,5.3955078125,23847,"(360, 480)",360,480
643eab5c6-1.jpg,29.505000000000003,0.0,7.9345703125,64921,"(640, 640)",640,640
644d07ccb-1.jpg,15.28,0.0,8.0078125,22053,"(400, 300)",400,300
644d07ccb-2.jpg,10.035,0.0,6.0302734375,27037,"(400, 300)",400,300
644d07ccb-3.jpg,65.195,0.0,9.6923828125,20579,"(400, 300)",400,300
644d07ccb-4.jpg,0.0,0.0,8.30078125,19250,"(400, 300)",400,300
64568c4a6-1.jpg,0.0,0.0,3.759765625,17067,"(400, 267)",400,267
645914c88-1.jpg,0.0,0.0,5.46875,15890,"(400, 300)",400,300
645914c88-2.jpg,0.0,0.0,8.2275390625,14209,"(400, 300)",400,300
6460390c0-1.jpg,22.674999999999997,0.0,9.66796875,58710,"(439, 480)",439,480
6460390c0-2.jpg,1.925,29.25,8.984375,33987,"(360, 480)",360,480
6460390c0-3.jpg,0.0,19.19,7.91015625,26460,"(395, 480)",395,480
6460390c0-4.jpg,0.0,19.19,7.91015625,26460,"(395, 480)",395,480
6460390c0-5.jpg,0.0,6.305,7.03125,42250,"(409, 480)",409,480
6460390c0-6.jpg,16.04,52.83,7.7880859375,45842,"(368, 480)",368,480
6460390c0-7.jpg,9.09,0.0,9.7412109375,39006,"(473, 480)",473,480
6460390c0-8.jpg,32.08,5.195,9.912109375,72002,"(439, 477)",439,477
6464f2352-1.jpg,0.0,0.0,5.712890625,20118,"(400, 340)",400,340
6469a2a4a-1.jpg,7.78,5.815,10.2294921875,19112,"(225, 400)",225,400
6469a2a4a-2.jpg,0.0,0.0,5.5908203125,18488,"(225, 400)",225,400
6469a2a4a-3.jpg,6.404999999999999,0.0,7.6416015625,24173,"(400, 225)",400,225
6469a2a4a-4.jpg,48.465,0.0,6.0302734375,13230,"(225, 400)",225,400
6469a2a4a-5.jpg,95.185,0.0,0.0,14841,"(400, 225)",400,225
6469bb262-1.jpg,0.0,0.0,4.8095703125,16993,"(360, 480)",360,480
6469bb262-2.jpg,0.0,0.0,6.0302734375,16465,"(360, 480)",360,480
646fe5d09-1.jpg,0.0,5.715,6.005859375,14900,"(400, 300)",400,300
646fe5d09-2.jpg,4.09,0.0,5.17578125,15747,"(300, 400)",300,400
646fe5d09-3.jpg,16.665,0.0,8.5205078125,29438,"(300, 400)",300,400
6471c7195-1.jpg,93.105,0.0,5.1513671875,24993,"(360, 480)",360,480
6471c7195-2.jpg,0.0,0.0,7.0556640625,32223,"(360, 480)",360,480
6471c7195-3.jpg,0.0,0.0,8.4228515625,30780,"(360, 480)",360,480
647284f19-1.jpg,1.83,0.0,6.2744140625,23348,"(300, 400)",300,400
647fe8d68-1.jpg,100.0,0.0,0.7080078125,29533,"(640, 556)",640,556
647fe8d68-2.jpg,90.78999999999999,0.0,2.294921875,16241,"(322, 480)",322,480
647fe8d68-3.jpg,100.0,0.0,0.6591796875,23703,"(640, 492)",640,492
647fe8d68-4.jpg,5.265,31.44,5.908203125,22206,"(360, 480)",360,480
647fe8d68-5.jpg,1.475,76.465,7.5439453125,23296,"(360, 480)",360,480
6480e3454-1.jpg,1.805,0.0,9.0576171875,18134,"(400, 225)",400,225
6480e3454-2.jpg,20.490000000000002,0.0,1.5625,13995,"(400, 225)",400,225
6480e3454-3.jpg,1.83,0.0,10.107421875,15582,"(400, 225)",400,225
6480e3454-4.jpg,38.32,0.0,7.4462890625,16351,"(400, 225)",400,225
6480e3454-5.jpg,33.67,0.0,7.4462890625,16111,"(400, 225)",400,225
648340d89-1.jpg,0.0,2.22,8.349609375,18827,"(299, 400)",299,400
648340d89-2.jpg,1.37,6.165,8.2275390625,18873,"(299, 400)",299,400
648340d89-3.jpg,0.0,0.0,8.154296875,18119,"(299, 400)",299,400
648340d89-4.jpg,0.0,5.805,9.4970703125,22531,"(299, 400)",299,400
648340d89-5.jpg,0.0,2.78,7.91015625,19874,"(299, 400)",299,400
648340d89-6.jpg,0.0,1.9,6.5185546875,17567,"(299, 400)",299,400
648727065-1.jpg,17.205,0.0,7.9345703125,18421,"(300, 400)",300,400
648727065-10.jpg,99.03,0.0,5.8837890625,12270,"(400, 300)",400,300
648727065-2.jpg,0.0,5.695,6.54296875,17812,"(300, 400)",300,400
648727065-3.jpg,0.0,1.725,6.0791015625,17836,"(400, 300)",400,300
648727065-4.jpg,25.71,0.0,6.298828125,16839,"(300, 400)",300,400
648727065-5.jpg,0.0,0.0,6.3720703125,21688,"(400, 300)",400,300
648727065-6.jpg,0.0,48.565,6.787109375,14097,"(300, 400)",300,400
648727065-7.jpg,3.75,0.0,7.3486328125,16093,"(300, 400)",300,400
648727065-8.jpg,0.0,0.0,7.12890625,14439,"(400, 300)",400,300
648727065-9.jpg,23.335,1.875,9.326171875,17761,"(400, 300)",400,300
648897870-1.jpg,2.205,0.0,3.22265625,16887,"(400, 300)",400,300
64904cb52-1.jpg,1.685,0.0,7.0556640625,20476,"(400, 300)",400,300
64904cb52-2.jpg,4.395,0.0,9.619140625,20473,"(400, 300)",400,300
64904cb52-3.jpg,4.12,0.0,8.5205078125,16942,"(400, 300)",400,300
64904cb52-4.jpg,0.0,0.0,6.5673828125,17569,"(400, 300)",400,300
649589d9f-1.jpg,2.0,0.0,6.591796875,34582,"(400, 225)",400,225
649589d9f-10.jpg,0.0,2.0,5.37109375,33929,"(400, 225)",400,225
649589d9f-11.jpg,1.96,3.705,3.8330078125,33797,"(400, 225)",400,225
649589d9f-12.jpg,9.8,0.0,7.2265625,36668,"(400, 225)",400,225
649589d9f-13.jpg,0.0,0.0,2.3681640625,39841,"(400, 225)",400,225
649589d9f-14.jpg,4.255,0.0,8.2763671875,30960,"(400, 225)",400,225
649589d9f-15.jpg,2.0,0.0,9.326171875,32164,"(400, 225)",400,225
649589d9f-16.jpg,0.0,0.0,7.7880859375,32304,"(400, 225)",400,225
649589d9f-2.jpg,1.42,0.0,5.5419921875,13059,"(400, 225)",400,225
649589d9f-3.jpg,0.0,0.0,3.5888671875,13465,"(400, 225)",400,225
649589d9f-4.jpg,0.0,0.0,4.1748046875,13740,"(400, 225)",400,225
649589d9f-5.jpg,0.0,0.0,4.6875,13870,"(400, 225)",400,225
649589d9f-6.jpg,0.0,0.0,4.150390625,12487,"(400, 225)",400,225
649589d9f-7.jpg,3.45,0.0,4.736328125,18362,"(400, 225)",400,225
649589d9f-8.jpg,0.0,0.0,6.298828125,22338,"(400, 225)",400,225
649589d9f-9.jpg,0.0,0.0,4.736328125,34270,"(400, 225)",400,225
649930cc8-1.jpg,0.0,0.0,4.5166015625,21718,"(270, 480)",270,480
64a0deeb0-1.jpg,0.0,0.0,7.763671875,17312,"(400, 300)",400,300
64a0deeb0-2.jpg,0.0,0.0,10.8642578125,23751,"(400, 300)",400,300
64a0deeb0-3.jpg,0.0,0.0,6.3232421875,23670,"(400, 300)",400,300
64a0deeb0-4.jpg,0.0,7.5,7.9833984375,24436,"(400, 300)",400,300
64a3f89ee-1.jpg,1.175,0.0,3.6376953125,13720,"(400, 299)",400,299
64a40211a-1.jpg,28.125,0.0,3.41796875,13072,"(400, 267)",400,267
64a40211a-2.jpg,13.7,0.0,4.19921875,17651,"(400, 267)",400,267
64a40211a-3.jpg,0.0,0.0,5.029296875,15115,"(400, 267)",400,267
64b1db30c-1.jpg,50.0,0.0,5.2490234375,13416,"(299, 400)",299,400
64b1db30c-2.jpg,53.215,0.0,5.7373046875,19029,"(299, 400)",299,400
64b1db30c-3.jpg,41.725,0.0,6.7626953125,17785,"(299, 400)",299,400
64b1db30c-4.jpg,0.0,49.004999999999995,3.3935546875,6259,"(320, 240)",320,240
64b1db30c-5.jpg,16.95,0.0,8.349609375,17742,"(400, 299)",400,299
64c1c412b-1.jpg,0.0,0.0,11.1083984375,4490,"(160, 120)",160,120
64c1c412b-2.jpg,0.0,0.0,8.3251953125,4064,"(160, 120)",160,120
64c1c412b-3.jpg,1.39,0.0,7.9833984375,13822,"(300, 400)",300,400
64c1c412b-4.jpg,0.0,22.5,8.30078125,16092,"(400, 300)",400,300
64c1c412b-5.jpg,4.725,0.0,6.4208984375,14426,"(400, 300)",400,300
64c1c412b-6.jpg,1.265,0.0,7.7880859375,14196,"(400, 300)",400,300
64c2d93c9-1.jpg,50.0,0.0,5.56640625,9430,"(203, 360)",203,360
64c2d93c9-2.jpg,84.10499999999999,9.765,9.27734375,41208,"(640, 640)",640,640
64c2d97a4-1.jpg,27.325,0.0,7.1533203125,15087,"(225, 400)",225,400
64c2d97a4-2.jpg,6.84,0.0,5.712890625,14670,"(400, 225)",400,225
64c4f9057-1.jpg,0.0,0.0,3.7841796875,22012,"(640, 480)",640,480
64c4f9057-2.jpg,0.0,0.0,4.8828125,21389,"(360, 480)",360,480
64c4f9057-3.jpg,0.0,0.0,5.810546875,27720,"(640, 480)",640,480
64c4f9057-4.jpg,0.0,0.0,9.130859375,60865,"(640, 480)",640,480
64c6eb71c-1.jpg,0.0,0.0,5.3466796875,9826,"(192, 256)",192,256
64c6eb71c-2.jpg,0.0,0.0,4.736328125,4947,"(124, 166)",124,166
64c6eb71c-3.jpg,0.0,0.0,5.17578125,9790,"(192, 256)",192,256
64ca585d9-1.jpg,0.0,0.0,3.9794921875,23125,"(639, 360)",639,360
64cf73826-1.jpg,0.0,22.055,4.1259765625,13278,"(300, 400)",300,400
64da323a1-1.jpg,0.0,0.0,5.17578125,15766,"(400, 300)",400,300
64dbb2214-1.jpg,0.0,0.0,3.6376953125,16511,"(360, 480)",360,480
64dbb2214-2.jpg,0.0,0.0,5.7373046875,92929,"(640, 480)",640,480
64dbb2214-3.jpg,20.59,0.0,6.25,47334,"(640, 480)",640,480
64dbb2214-4.jpg,0.0,0.0,4.4921875,27978,"(640, 480)",640,480
64dbb2214-5.jpg,0.0,0.0,4.1015625,32940,"(640, 480)",640,480
64e5f3abe-1.jpg,61.495,21.26,15.2587890625,37957,"(400, 400)",400,400
64e7edd37-1.jpg,0.0,0.0,6.0302734375,20083,"(400, 300)",400,300
64e7edd37-2.jpg,4.76,0.0,7.51953125,18864,"(300, 400)",300,400
64ea61ea7-1.jpg,13.32,0.0,8.6181640625,31245,"(360, 480)",360,480
64ea61ea7-2.jpg,47.725,0.0,8.984375,37482,"(360, 480)",360,480
64ea72fca-1.jpg,0.0,0.0,6.201171875,23473,"(225, 300)",225,300
64eed5e14-1.jpg,0.0,31.395,10.400390625,23581,"(400, 300)",400,300
64eed5e14-2.jpg,0.0,0.0,6.0791015625,11473,"(400, 300)",400,300
64eed5e14-3.jpg,18.28,0.0,8.6181640625,19784,"(300, 400)",300,400
64eed5e14-4.jpg,21.875,0.0,4.7607421875,11948,"(300, 400)",300,400
64eed5e14-5.jpg,6.88,0.0,2.734375,13026,"(400, 300)",400,300
64f06dc3b-1.jpg,0.0,94.7,11.7431640625,17152,"(399, 300)",399,300
64f06dc3b-2.jpg,0.0,47.4,7.6416015625,15509,"(300, 399)",300,399
64f41ee68-1.jpg,0.0,76.705,9.86328125,22624,"(299, 400)",299,400
64f563069-1.jpg,17.77,0.0,4.2236328125,23328,"(360, 480)",360,480
64f563069-2.jpg,10.129999999999999,0.0,5.615234375,26372,"(360, 480)",360,480
64f5e2165-1.jpg,15.625,0.0,3.9794921875,25803,"(640, 360)",640,360
64f5e2165-2.jpg,0.0,0.0,1.7578125,15068,"(480, 270)",480,270
64f5e2165-3.jpg,35.49,0.0,6.7138671875,19784,"(360, 480)",360,480
6502dbe72-1.jpg,52.045,0.0,7.470703125,30816,"(360, 480)",360,480
6502dbe72-2.jpg,25.285,2.83,6.1279296875,39097,"(356, 480)",356,480
6502dbe72-3.jpg,0.0,0.0,6.689453125,17572,"(293, 395)",293,395
650a1a505-1.jpg,10.0,0.0,6.7626953125,28135,"(300, 400)",300,400
650a1a505-2.jpg,0.0,0.0,6.9580078125,25119,"(400, 300)",400,300
650a1a505-3.jpg,13.754999999999999,0.0,9.47265625,29209,"(400, 300)",400,300
650f2854b-1.jpg,0.0,14.67,6.9580078125,34448,"(360, 480)",360,480
650f2854b-2.jpg,42.48,0.0,6.7138671875,28949,"(640, 361)",640,361
650f2854b-3.jpg,67.42,0.0,7.568359375,31937,"(271, 480)",271,480
650f2854b-4.jpg,36.81,10.615,8.447265625,31003,"(640, 361)",640,361
650f2854b-5.jpg,19.305,57.875,7.51953125,41068,"(360, 480)",360,480
650f2854b-6.jpg,2.655,52.86,5.126953125,19704,"(360, 480)",360,480
6517af927-1.jpg,0.0,0.0,7.9833984375,17021,"(225, 399)",225,399
6517af927-2.jpg,0.0,0.0,7.275390625,12923,"(225, 399)",225,399
6517af927-3.jpg,0.0,0.0,6.8603515625,13201,"(225, 399)",225,399
6517af927-4.jpg,84.535,0.0,10.5224609375,12901,"(225, 399)",225,399
65180c32a-1.jpg,0.0,0.0,7.0556640625,16417,"(266, 400)",266,400
6518a598b-1.jpg,12.015,0.0,7.8125,15040,"(400, 300)",400,300
6518a598b-2.jpg,39.635,0.0,6.787109375,17426,"(400, 300)",400,300
6518a598b-3.jpg,42.04,0.0,7.5927734375,18047,"(400, 300)",400,300
6518a598b-4.jpg,8.87,0.0,8.1298828125,15703,"(400, 300)",400,300
6518a598b-5.jpg,1.85,0.0,5.615234375,16092,"(400, 300)",400,300
651d63dd7-1.jpg,0.0,0.0,6.2744140625,7714,"(320, 240)",320,240
651d63dd7-2.jpg,0.0,0.0,5.3955078125,12146,"(400, 300)",400,300
651d63dd7-3.jpg,0.0,0.0,8.1298828125,12699,"(300, 400)",300,400
651d63dd7-4.jpg,0.0,0.0,5.4931640625,13250,"(400, 300)",400,300
651d63dd7-5.jpg,0.0,0.0,6.2744140625,12242,"(400, 300)",400,300
651d63dd7-6.jpg,0.0,0.0,5.810546875,7558,"(240, 320)",240,320
651d63dd7-7.jpg,0.0,0.0,5.5419921875,7163,"(320, 240)",320,240
6521d5af1-1.jpg,6.3100000000000005,8.31,9.3505859375,18864,"(267, 400)",267,400
6521d5af1-2.jpg,0.0,2.0,8.544921875,21605,"(400, 267)",400,267
6521d5af1-3.jpg,50.0,0.0,9.7412109375,20399,"(300, 400)",300,400
6521d5af1-4.jpg,0.0,14.85,8.3984375,14235,"(400, 267)",400,267
65266fe36-1.jpg,1.85,4.94,8.447265625,93464,"(640, 480)",640,480
65266fe36-2.jpg,0.0,1.625,8.4228515625,95381,"(640, 480)",640,480
65266fe36-3.jpg,0.0,5.14,5.3466796875,37445,"(360, 480)",360,480
652787a1f-1.jpg,0.0,0.0,7.51953125,20173,"(288, 480)",288,480
652787a1f-2.jpg,0.0,0.0,8.2275390625,25825,"(288, 480)",288,480
652787a1f-3.jpg,0.0,0.0,7.4951171875,18908,"(288, 480)",288,480
652787a1f-4.jpg,0.0,0.0,4.7607421875,26724,"(288, 480)",288,480
652787a1f-5.jpg,0.0,0.0,7.7880859375,21063,"(288, 480)",288,480
652ad7684-1.jpg,0.0,0.0,5.078125,16973,"(300, 400)",300,400
652ad7684-2.jpg,0.0,0.0,6.73828125,13657,"(400, 300)",400,300
652f89d34-1.jpg,14.105,0.0,6.5185546875,14133,"(400, 300)",400,300
653b3e668-1.jpg,10.87,0.0,5.8349609375,47301,"(435, 480)",435,480
653b3e668-2.jpg,43.45,39.685,5.126953125,21698,"(360, 480)",360,480
653f94080-1.jpg,0.0,0.0,6.591796875,59756,"(640, 583)",640,583
653f94080-2.jpg,0.0,1.725,7.1533203125,29496,"(360, 480)",360,480
65470d9c0-1.jpg,0.0,0.0,4.7119140625,18866,"(400, 300)",400,300
65470d9c0-2.jpg,1.765,0.0,4.0771484375,19275,"(400, 300)",400,300
65470d9c0-3.jpg,0.0,1.665,7.3486328125,17984,"(400, 300)",400,300
654acdb4b-1.jpg,4.065,0.0,7.2998046875,28249,"(400, 300)",400,300
654acdb4b-2.jpg,35.375,0.0,6.7626953125,20476,"(400, 300)",400,300
654acdb4b-3.jpg,0.0,0.0,5.1025390625,13620,"(300, 400)",300,400
654acdb4b-4.jpg,0.0,0.0,4.3212890625,18829,"(300, 400)",300,400
654acdb4b-5.jpg,1.805,12.115,6.2744140625,30533,"(400, 300)",400,300
654acdb4b-6.jpg,4.055,0.0,10.0341796875,28012,"(400, 300)",400,300
654acdb4b-7.jpg,0.0,0.0,6.73828125,19562,"(400, 300)",400,300
654acdb4b-8.jpg,0.0,0.0,8.10546875,19665,"(400, 300)",400,300
655bbbcc8-1.jpg,43.795,0.0,8.349609375,41312,"(640, 478)",640,478
655bbbcc8-2.jpg,0.0,0.0,5.5419921875,17326,"(270, 480)",270,480
655bbbcc8-3.jpg,0.0,0.0,3.515625,15610,"(270, 480)",270,480
655bbbcc8-4.jpg,2.51,0.0,5.17578125,28168,"(640, 360)",640,360
655bbbcc8-5.jpg,0.0,0.0,5.7373046875,15711,"(270, 480)",270,480
655cbd9ad-1.jpg,26.635,0.0,7.2998046875,45840,"(640, 360)",640,360
655cbd9ad-2.jpg,4.545,0.0,7.2021484375,38842,"(270, 480)",270,480
655eaa578-1.jpg,44.27,0.0,8.740234375,21679,"(400, 300)",400,300
655eaa578-2.jpg,27.68,0.0,6.4208984375,13701,"(400, 300)",400,300
655eaa578-3.jpg,16.490000000000002,0.0,4.6875,13415,"(400, 300)",400,300
655eaa578-4.jpg,40.31,0.0,5.9814453125,14086,"(400, 300)",400,300
6561001c8-1.jpg,92.305,0.0,5.419921875,19833,"(400, 300)",400,300
6561001c8-2.jpg,42.645,0.0,6.8359375,16165,"(400, 300)",400,300
6561001c8-3.jpg,35.305,0.0,7.91015625,18580,"(400, 300)",400,300
6561001c8-4.jpg,42.645,0.0,6.8359375,16165,"(400, 300)",400,300
6561001c8-5.jpg,35.305,0.0,7.91015625,18580,"(400, 300)",400,300
65614e7f4-1.jpg,0.0,0.0,6.494140625,32824,"(360, 480)",360,480
65614e7f4-2.jpg,0.0,0.0,6.4453125,33860,"(360, 480)",360,480
65614e7f4-3.jpg,0.0,0.0,5.6884765625,38320,"(360, 480)",360,480
656246ceb-1.jpg,0.0,0.0,4.78515625,16989,"(400, 267)",400,267
65650b974-1.jpg,0.0,33.15,9.8388671875,13639,"(225, 300)",225,300
65650b974-10.jpg,15.815,0.0,6.6650390625,14167,"(400, 300)",400,300
65650b974-2.jpg,0.0,28.245,6.591796875,12901,"(225, 300)",225,300
65650b974-3.jpg,1.495,24.669999999999998,9.7900390625,14684,"(225, 300)",225,300
65650b974-4.jpg,33.495,48.115,10.5712890625,24390,"(300, 400)",300,400
65650b974-5.jpg,42.135,0.0,8.5205078125,36629,"(400, 400)",400,400
65650b974-6.jpg,0.0,49.2,11.279296875,24426,"(400, 300)",400,300
65650b974-7.jpg,5.465,49.05,5.9814453125,10348,"(225, 300)",225,300
65650b974-8.jpg,9.19,1.685,5.8837890625,18308,"(225, 300)",225,300
65650b974-9.jpg,40.345,8.825,8.544921875,13639,"(225, 300)",225,300
6568f907c-1.jpg,46.105,8.565,8.69140625,39947,"(640, 360)",640,360
6568f907c-2.jpg,0.0,18.42,9.2529296875,31343,"(270, 480)",270,480
656a0a459-1.jpg,1.85,28.365,7.12890625,30658,"(400, 300)",400,300
656a0a459-2.jpg,24.715,11.855,7.6171875,29373,"(400, 300)",400,300
656a0a459-3.jpg,0.0,36.11,3.7353515625,15232,"(400, 300)",400,300
656a0a459-4.jpg,0.0,12.31,5.1025390625,14833,"(400, 300)",400,300
656a0a459-5.jpg,0.0,0.0,3.1494140625,13557,"(400, 300)",400,300
656a0a459-6.jpg,0.0,0.0,5.8349609375,16811,"(400, 300)",400,300
656a0a459-7.jpg,5.965,0.0,6.54296875,16225,"(400, 300)",400,300
656a0a459-8.jpg,8.335,0.0,6.4208984375,16513,"(400, 300)",400,300
656a0a459-9.jpg,54.095,0.0,4.98046875,9524,"(400, 300)",400,300
657a54d36-1.jpg,1.95,0.0,4.8583984375,27508,"(400, 300)",400,300
657a54d36-2.jpg,15.695,0.0,7.177734375,18117,"(400, 300)",400,300
657a54d36-3.jpg,79.565,0.0,6.298828125,22615,"(400, 300)",400,300
657a54d36-4.jpg,7.69,0.0,5.4931640625,17182,"(400, 300)",400,300
657a54d36-5.jpg,9.495000000000001,0.0,4.9072265625,23534,"(400, 300)",400,300
65829d12f-1.jpg,0.0,0.0,6.1767578125,16051,"(400, 300)",400,300
65829d12f-2.jpg,23.84,7.145,9.66796875,22205,"(400, 333)",400,333
65829d12f-3.jpg,47.125,2.875,3.8330078125,12406,"(300, 400)",300,400
65829d12f-4.jpg,17.0,0.0,6.8115234375,16041,"(400, 300)",400,300
65829d12f-5.jpg,24.6,0.0,4.2236328125,15833,"(400, 300)",400,300
65829d12f-6.jpg,15.13,0.0,6.9091796875,14520,"(399, 225)",399,225
658e4415a-1.jpg,0.0,0.0,8.642578125,39143,"(360, 480)",360,480
658e4415a-2.jpg,0.0,0.0,7.9345703125,55462,"(640, 480)",640,480
658e4415a-3.jpg,0.0,0.0,5.224609375,25445,"(360, 480)",360,480
658e4415a-4.jpg,0.0,0.0,8.4716796875,25486,"(480, 360)",480,360
6593bd2a2-1.jpg,1.85,2.68,9.1552734375,49085,"(360, 480)",360,480
6593bd2a2-2.jpg,6.1,6.605,7.7880859375,53724,"(360, 480)",360,480
6593bd2a2-3.jpg,0.0,0.0,7.4462890625,45919,"(360, 480)",360,480
6593bd2a2-4.jpg,0.0,4.76,6.201171875,101612,"(640, 480)",640,480
6593bd2a2-5.jpg,5.88,0.0,4.6875,84696,"(640, 480)",640,480
6593bd2a2-6.jpg,0.0,8.335,9.521484375,46086,"(360, 480)",360,480
6593bd2a2-7.jpg,3.945,0.0,5.0537109375,85228,"(640, 480)",640,480
659dc9159-1.jpg,0.0,0.0,6.6162109375,28707,"(398, 400)",398,400
659dc9159-2.jpg,91.445,0.0,9.08203125,17323,"(315, 400)",315,400
65a7711bd-1.jpg,2.015,0.0,7.4462890625,31189,"(640, 480)",640,480
65a7711bd-2.jpg,0.0,0.0,8.349609375,31729,"(360, 480)",360,480
65a7711bd-3.jpg,39.705,0.0,5.46875,32945,"(360, 480)",360,480
65a8f7628-1.jpg,14.0,2.0,11.0595703125,35635,"(350, 400)",350,400
65a8f7628-2.jpg,50.625,7.145,7.8369140625,21459,"(300, 400)",300,400
65a8f7628-3.jpg,15.115,0.0,8.447265625,22532,"(400, 300)",400,300
65a8f7628-4.jpg,32.43,0.0,8.740234375,23111,"(300, 400)",300,400
65a8f7628-5.jpg,3.03,0.0,6.396484375,26873,"(300, 400)",300,400
65a8f7628-6.jpg,25.215,0.0,8.154296875,19911,"(300, 400)",300,400
65a8f7628-7.jpg,47.0,2.395,7.7880859375,18183,"(300, 400)",300,400
65a8f7628-8.jpg,14.415,4.955,8.8134765625,20807,"(300, 400)",300,400
65a8f7628-9.jpg,24.045,0.0,6.8603515625,17716,"(300, 400)",300,400
65a98c48f-1.jpg,0.0,0.0,3.662109375,32698,"(300, 400)",300,400
65a98c48f-2.jpg,0.0,0.0,3.1982421875,33294,"(300, 400)",300,400
65afa2be4-1.jpg,0.0,0.0,4.7119140625,36526,"(640, 417)",640,417
