,PetID,doc_mag_corr,doc_score,sent_count,sen1_magnitude,sen1_score,dom_color,AdoptionSpeed,has_eng_description
7012,78d60ffcf,0.3181818181818182,0.1,11.0,0.2,-0.2,"{'red': 124, 'green': 121, 'blue': 116}",3,1
7013,3cf9b501d,,,,,,"{'red': 93, 'green': 163, 'blue': 185}",2,0
7014,7efd5522d,0.34285714285714286,0.2,7.0,0.5,0.5,"{'red': 162, 'green': 161, 'blue': 164}",1,1
7015,6c61c33ee,0.35,0.0,4.0,0.6,-0.6,"{'red': 239, 'green': 237, 'blue': 208}",0,1
7016,e40290fa0,0.15,0.1,2.0,0.3,0.3,"{'red': 68, 'green': 48, 'blue': 26}",4,1
7017,0644da7d9,0.1,-0.1,1.0,0.1,-0.1,"{'red': 154, 'green': 102, 'blue': 95}",3,1
7018,2e7d08fa6,0.3,0.3,1.0,0.3,0.3,"{'red': 99, 'green': 82, 'blue': 62}",1,1
7019,17b2d4cd6,0.9,0.9,1.0,0.9,0.9,"{'red': 240, 'green': 233, 'blue': 231}",4,1
7020,c62324387,0.6,0.1,3.0,0.6,-0.6,"{'red': 202, 'green': 185, 'blue': 182}",2,1
7021,89e43a001,0.42000000000000004,0.4,5.0,0.9,0.9,"{'red': 27, 'green': 24, 'blue': 19}",1,1
7022,4679d01e2,0.45999999999999996,0.1,5.0,0.1,-0.1,,3,1
7023,82b3d7fc6,0.8,0.8,1.0,0.8,0.8,"{'red': 115, 'green': 79, 'blue': 54}",3,1
7024,4df3c8b8f,0.225,0.2,4.0,0.2,0.2,"{'red': 86, 'green': 80, 'blue': 73}",2,1
7025,da8cfd914,0.525,0.0,4.0,0.2,-0.2,"{'red': 46, 'green': 21, 'blue': 21}",2,1
7026,148f526cb,0.5333333333333333,0.5,3.0,0.6,0.6,"{'red': 68, 'green': 49, 'blue': 34}",3,1
7027,42b3d53f8,0.5615384615384615,0.5,13.0,0.9,0.9,"{'red': 135, 'green': 115, 'blue': 91}",4,1
7028,f7eb5dd36,0.8,0.8,1.0,0.8,0.8,"{'red': 138, 'green': 116, 'blue': 96}",4,1
7029,945a7a8dd,0.48333333333333334,-0.1,6.0,0.2,0.2,"{'red': 158, 'green': 159, 'blue': 155}",4,1
7030,e989ad83f,0.61,0.4,10.0,0.9,0.9,"{'red': 19, 'green': 22, 'blue': 19}",2,1
7031,3e50a5575,0.8,0.8,1.0,0.8,0.8,"{'red': 25, 'green': 20, 'blue': 20}",4,1
7032,5bb7dbfc2,0.42000000000000004,0.4,5.0,0.4,0.4,"{'red': 117, 'green': 111, 'blue': 86}",3,1
7033,5f0bfe5a9,0.3333333333333333,0.3,3.0,0.9,0.9,"{'red': 168, 'green': 162, 'blue': 142}",3,1
7034,23adab0a9,0.6666666666666666,0.6,3.0,0.2,0.2,"{'red': 234, 'green': 238, 'blue': 245}",2,1
7035,0c2549da5,0.3375,0.2,8.0,0.2,0.2,"{'red': 48, 'green': 53, 'blue': 45}",3,1
7036,6d18707ee,0.38,0.3,10.0,0.2,0.2,"{'red': 198, 'green': 191, 'blue': 182}",3,1
7037,9c803d826,0.4571428571428572,0.3,7.0,0.9,0.9,"{'red': 163, 'green': 144, 'blue': 125}",1,1
7038,3c5a98448,0.3,-0.1,3.0,0.6,-0.6,"{'red': 184, 'green': 147, 'blue': 127}",4,1
7039,1b59f9f38,0.8,0.8,1.0,0.8,0.8,"{'red': 92, 'green': 86, 'blue': 66}",3,1
7040,dbcf45977,0.5,0.4,2.0,0.9,0.9,"{'red': 119, 'green': 122, 'blue': 130}",4,1
7041,0149d04e7,0.48,0.4,5.0,0.4,0.4,"{'red': 127, 'green': 120, 'blue': 111}",2,1
7042,8b8489a24,0.2,0.2,1.0,0.2,0.2,"{'red': 114, 'green': 67, 'blue': 31}",2,1
7043,fe41e15d5,0.33999999999999997,0.0,5.0,0.1,0.1,"{'red': 172, 'green': 154, 'blue': 127}",4,1
7044,6ad5aa95c,0.0,0.0,1.0,0.0,0.0,"{'red': 175, 'green': 153, 'blue': 125}",1,1
7045,1ef3f5030,0.1,0.0,2.0,0.0,0.0,"{'red': 210, 'green': 195, 'blue': 168}",3,1
7046,3eb7ac8c1,0.8,0.8,1.0,0.8,0.8,"{'red': 154, 'green': 108, 'blue': 89}",3,1
7047,517f1dc1d,0.5,0.3,4.0,0.9,0.9,"{'red': 154, 'green': 108, 'blue': 97}",4,1
7048,47d383f21,0.45,0.1,4.0,0.2,0.2,"{'red': 192, 'green': 192, 'blue': 190}",4,1
7049,bfd38a572,0.5333333333333333,0.1,9.0,0.0,0.0,"{'red': 102, 'green': 82, 'blue': 52}",3,1
7050,95fc36030,0.76,0.7,5.0,0.9,0.9,"{'red': 163, 'green': 163, 'blue': 171}",2,1
7051,a63c59c80,0.33571428571428574,0.0,14.0,0.0,0.0,"{'red': 185, 'green': 147, 'blue': 129}",3,1
7052,848338a56,0.13999999999999999,0.0,5.0,0.0,0.0,"{'red': 182, 'green': 193, 'blue': 192}",3,1
7053,6c2fa49e8,0.5,0.5,2.0,0.8,0.8,"{'red': 233, 'green': 180, 'blue': 123}",1,1
7054,f1c03b3d0,0.0,0.0,1.0,0.0,0.0,"{'red': 39, 'green': 163, 'blue': 221}",2,1
7055,ebb34fea1,0.35000000000000003,0.2,6.0,0.0,0.0,"{'red': 118, 'green': 120, 'blue': 125}",4,1
7056,400a15912,0.35,0.3,2.0,0.0,0.0,"{'red': 109, 'green': 77, 'blue': 54}",3,1
7057,5e17c1fde,0.725,0.7,4.0,0.5,0.5,"{'red': 54, 'green': 50, 'blue': 56}",1,1
7058,7e8101664,0.5900000000000001,0.4,10.0,0.2,0.2,"{'red': 130, 'green': 117, 'blue': 93}",3,1
7059,8a4c95abd,0.3666666666666667,0.0,3.0,0.4,0.4,"{'red': 186, 'green': 154, 'blue': 158}",3,1
7060,752c4af59,0.35,0.2,4.0,0.0,0.0,"{'red': 126, 'green': 74, 'blue': 36}",2,1
7061,040736f83,0.45,-0.3,4.0,0.4,-0.4,"{'red': 24, 'green': 23, 'blue': 21}",2,1
7062,d4c6c89ab,0.06666666666666667,0.0,3.0,0.0,0.0,"{'red': 245, 'green': 240, 'blue': 242}",3,1
7063,09807c555,0.26,0.1,10.0,0.0,0.0,"{'red': 161, 'green': 154, 'blue': 159}",4,1
7064,28484f496,0.0,0.0,1.0,0.0,0.0,"{'red': 16, 'green': 16, 'blue': 17}",1,1
7065,60aca92c5,0.5142857142857143,0.5,7.0,0.4,0.4,"{'red': 59, 'green': 48, 'blue': 30}",2,1
7066,0b3deeb66,0.1,0.1,1.0,0.1,0.1,"{'red': 136, 'green': 114, 'blue': 90}",1,1
7067,8f2daa8e3,0.3941176470588235,0.3,17.0,0.2,0.2,"{'red': 63, 'green': 50, 'blue': 47}",2,1
7068,debf8e7e9,0.775,0.7,4.0,0.8,0.8,,1,1
7069,da4b60344,0.3833333333333333,0.3,6.0,0.2,0.2,"{'red': 193, 'green': 148, 'blue': 102}",4,1
7070,2e35d4d3b,0.85,0.8,2.0,0.8,0.8,,4,1
7071,a972fe14a,0.4666666666666666,0.2,6.0,0.9,0.9,,2,1
7072,68c69f5c1,0.3666666666666667,0.3,3.0,0.4,0.4,"{'red': 86, 'green': 77, 'blue': 68}",4,1
7073,50418fb29,0.4714285714285714,0.1,7.0,0.9,-0.9,"{'red': 198, 'green': 199, 'blue': 196}",3,1
7074,6840e38e5,0.3,0.2,4.0,0.2,0.2,"{'red': 175, 'green': 153, 'blue': 87}",1,1
7075,a4edd47eb,0.32727272727272727,0.3,11.0,0.6,0.6,"{'red': 22, 'green': 17, 'blue': 14}",0,1
7076,27b2c806b,0.43333333333333335,-0.1,3.0,0.1,-0.1,"{'red': 173, 'green': 155, 'blue': 138}",1,1
7077,393e0c8a5,0.4,0.5,4.0,0.0,0.0,"{'red': 192, 'green': 146, 'blue': 115}",1,1
7078,007bc1db4,0.45,0.4,4.0,0.3,0.3,"{'red': 111, 'green': 76, 'blue': 52}",4,1
7079,13469fc6a,0.2833333333333333,0.0,6.0,0.1,-0.1,"{'red': 214, 'green': 192, 'blue': 168}",2,1
7080,e1052f933,0.7166666666666667,0.7,6.0,0.9,0.9,"{'red': 13, 'green': 12, 'blue': 13}",4,1
7081,166947bb4,0.4,0.1,8.0,0.8,0.8,"{'red': 225, 'green': 218, 'blue': 202}",4,1
7082,db5e33633,0.325,0.3,4.0,0.0,0.0,"{'red': 38, 'green': 94, 'blue': 249}",0,1
7083,eb6c579d5,0.75,0.7,2.0,0.9,0.9,"{'red': 207, 'green': 191, 'blue': 173}",4,1
7084,2f4b73413,0.5,0.5,5.0,0.0,0.0,"{'red': 177, 'green': 156, 'blue': 126}",4,1
7085,a37b96d01,0.9,0.9,1.0,0.9,0.9,"{'red': 206, 'green': 195, 'blue': 179}",2,1
7086,94dc20e92,0.55,0.0,8.0,0.5,-0.5,"{'red': 83, 'green': 45, 'blue': 28}",4,1
7087,7f6cdf26b,0.5,0.3,6.0,0.1,0.1,"{'red': 20, 'green': 33, 'blue': 123}",0,1
7088,207c24fd3,0.4222222222222222,0.3,9.0,0.0,0.0,"{'red': 177, 'green': 144, 'blue': 90}",3,1
7089,e936b0102,0.2333333333333333,0.2,3.0,0.2,0.2,"{'red': 129, 'green': 116, 'blue': 95}",4,1
7090,d08cf8cb2,0.5599999999999999,0.5,5.0,0.9,0.9,"{'red': 98, 'green': 80, 'blue': 61}",2,1
7091,1b1fdfd71,0.45,0.3,14.0,0.1,0.1,"{'red': 241, 'green': 236, 'blue': 225}",4,1
7092,52d65015d,0.2,0.1,2.0,0.0,0.0,"{'red': 242, 'green': 242, 'blue': 241}",2,1
7093,f20fa5c38,0.6666666666666666,0.1,3.0,0.7,-0.7,"{'red': 229, 'green': 238, 'blue': 232}",2,1
7094,97f8880f9,,,,,,"{'red': 250, 'green': 232, 'blue': 206}",4,0
7095,e9a47ac7a,0.6111111111111112,0.3,9.0,0.4,0.4,"{'red': 19, 'green': 17, 'blue': 15}",1,1
7096,7a6dbcbbb,0.5875,0.5,8.0,0.0,0.0,"{'red': 206, 'green': 184, 'blue': 154}",2,1
7097,a8e4a881b,0.25,0.2,4.0,0.1,0.1,,4,1
7098,839404d8c,0.6,0.3,10.0,0.5,0.5,"{'red': 152, 'green': 111, 'blue': 84}",1,1
7099,5ff1a0cae,0.2,0.2,1.0,0.2,0.2,"{'red': 158, 'green': 162, 'blue': 155}",2,1
7100,7cc040670,0.9,0.9,1.0,0.9,0.9,"{'red': 167, 'green': 145, 'blue': 120}",2,1
7101,6b5c799b5,0.0,0.0,1.0,0.0,0.0,"{'red': 97, 'green': 80, 'blue': 59}",4,1
7102,c260c7b3b,0.2333333333333333,0.2,3.0,0.2,0.2,"{'red': 173, 'green': 155, 'blue': 120}",1,1
7103,b5b9f6e99,0.6,0.5,5.0,0.0,0.0,"{'red': 177, 'green': 155, 'blue': 124}",1,1
7104,b6c159277,0.7,0.7,5.0,0.7,0.7,"{'red': 132, 'green': 114, 'blue': 108}",1,1
7105,a811da408,0.39999999999999997,0.3,3.0,0.9,0.9,"{'red': 126, 'green': 121, 'blue': 117}",2,1
7106,1e62a77e1,,,,,,"{'red': 150, 'green': 159, 'blue': 151}",1,0
7107,aa0d42c80,0.4,0.1,11.0,0.7,-0.7,"{'red': 177, 'green': 192, 'blue': 194}",1,1
7108,fce6f8dff,0.4,0.4,1.0,0.4,0.4,"{'red': 96, 'green': 88, 'blue': 68}",2,1
7109,640683dd9,0.4,0.4,2.0,0.6,0.6,"{'red': 240, 'green': 239, 'blue': 237}",0,1
7110,f892df3a1,0.3,0.3,2.0,0.0,0.0,"{'red': 155, 'green': 159, 'blue': 132}",3,1
7111,db77fdb46,0.6333333333333333,0.6,3.0,0.8,0.8,"{'red': 175, 'green': 152, 'blue': 125}",4,1
7112,b48aa9d4a,0.39999999999999997,0.3,3.0,0.9,0.9,"{'red': 20, 'green': 25, 'blue': 29}",3,1
7113,12ceeda09,0.3,0.3,1.0,0.3,0.3,"{'red': 98, 'green': 80, 'blue': 53}",3,1
7114,9c0f6076a,0.39999999999999997,-0.1,7.0,0.6,-0.6,"{'red': 86, 'green': 76, 'blue': 59}",2,1
7115,89c7be602,0.5,0.5,1.0,0.5,0.5,"{'red': 132, 'green': 116, 'blue': 90}",4,1
7116,43100edd5,0.4428571428571429,0.2,7.0,0.1,0.1,"{'red': 237, 'green': 184, 'blue': 128}",2,1
7117,e6a5867d8,0.34285714285714286,0.0,7.0,0.4,0.4,"{'red': 154, 'green': 106, 'blue': 62}",0,1
7118,a2b2ff582,0.425,0.2,4.0,0.3,-0.3,"{'red': 237, 'green': 223, 'blue': 189}",1,1
7119,c4718084c,0.8,0.8,1.0,0.8,0.8,"{'red': 121, 'green': 117, 'blue': 92}",0,1
7120,37c68c4a3,0.35714285714285715,0.2,7.0,0.9,0.9,"{'red': 128, 'green': 117, 'blue': 99}",1,1
7121,ff14c3dbe,0.3,0.3,1.0,0.3,0.3,"{'red': 209, 'green': 235, 'blue': 201}",3,1
7122,14398288b,0.36,0.0,20.0,0.7,0.7,"{'red': 80, 'green': 86, 'blue': 80}",3,1
7123,f3ed20ed7,0.2857142857142857,-0.2,7.0,0.0,0.0,"{'red': 85, 'green': 38, 'blue': 28}",3,1
7124,1cd5acd7a,0.275,-0.2,4.0,0.3,-0.3,"{'red': 205, 'green': 192, 'blue': 191}",1,1
7125,5bd405bac,0.375,0.3,4.0,0.1,0.1,"{'red': 170, 'green': 157, 'blue': 151}",2,1
7126,eee0b299c,0.0,0.0,1.0,0.0,0.0,"{'red': 25, 'green': 24, 'blue': 22}",4,1
7127,369197890,0.26666666666666666,0.0,6.0,0.0,0.0,"{'red': 61, 'green': 49, 'blue': 43}",2,1
7128,f399cf0d2,0.65,0.6,2.0,0.9,0.9,"{'red': 133, 'green': 117, 'blue': 86}",3,1
7129,3de1d3794,0.1,0.1,1.0,0.1,0.1,"{'red': 205, 'green': 190, 'blue': 170}",2,1
7130,82d0651f3,0.5,0.5,3.0,0.1,0.1,"{'red': 55, 'green': 51, 'blue': 50}",4,1
7131,08f038689,0.19999999999999998,0.2,3.0,0.0,0.0,"{'red': 64, 'green': 47, 'blue': 29}",1,1
7132,172b6f611,0.7,0.7,1.0,0.7,0.7,"{'red': 18, 'green': 12, 'blue': 9}",4,1
7133,228117dca,0.34444444444444444,0.0,9.0,0.4,-0.4,"{'red': 23, 'green': 21, 'blue': 24}",2,1
7134,c35cc3520,0.5285714285714286,0.5,7.0,0.0,0.0,"{'red': 107, 'green': 74, 'blue': 60}",4,1
7135,cb867cac6,0.4785714285714286,0.0,14.0,0.3,0.3,"{'red': 162, 'green': 155, 'blue': 127}",3,1
7136,a6fd284f8,0.9,0.9,1.0,0.9,0.9,"{'red': 89, 'green': 44, 'blue': 51}",4,1
7137,1945c0690,0.6,0.3,5.0,0.6,0.6,"{'red': 25, 'green': 23, 'blue': 20}",4,1
7138,c220b4764,0.425,0.2,4.0,0.9,0.9,"{'red': 142, 'green': 112, 'blue': 68}",1,1
7139,081199ea2,0.6375,0.5,8.0,0.7,0.7,"{'red': 36, 'green': 25, 'blue': 30}",3,1
7140,cd9c84ec2,0.47500000000000003,0.1,12.0,0.4,0.4,"{'red': 234, 'green': 229, 'blue': 219}",1,1
7141,55a754f92,0.5,0.2,11.0,0.7,0.7,"{'red': 207, 'green': 137, 'blue': 57}",3,1
7142,b56b73e4c,0.35,0.2,4.0,0.0,0.0,"{'red': 167, 'green': 160, 'blue': 157}",4,1
7143,73e1b299a,0.4,0.4,5.0,0.1,0.1,"{'red': 199, 'green': 150, 'blue': 99}",4,1
7144,180b3f500,0.3,0.2,4.0,0.9,0.9,"{'red': 177, 'green': 148, 'blue': 99}",2,1
7145,837574272,,,,,,"{'red': 24, 'green': 17, 'blue': 11}",4,0
7146,ae0535c8c,0.3727272727272727,0.0,11.0,0.0,0.0,"{'red': 139, 'green': 114, 'blue': 62}",2,1
7147,b984a461b,0.5,0.5,13.0,0.1,0.1,"{'red': 159, 'green': 159, 'blue': 147}",2,1
7148,488a81168,0.15,0.1,2.0,0.3,0.3,"{'red': 184, 'green': 191, 'blue': 196}",3,1
7149,3ba83a496,0.5,0.1,4.0,0.2,0.2,"{'red': 144, 'green': 118, 'blue': 91}",3,1
7150,f861c3c77,0.7000000000000001,0.7,3.0,0.9,0.9,"{'red': 15, 'green': 15, 'blue': 15}",4,1
7151,1a38aecad,0.3111111111111111,0.2,9.0,0.1,-0.1,"{'red': 205, 'green': 196, 'blue': 171}",2,1
7152,d24c7ab5b,0.16666666666666666,0.1,3.0,0.0,0.0,,4,1
7153,0e52438a0,0.0,0.0,1.0,0.0,0.0,"{'red': 60, 'green': 49, 'blue': 45}",2,1
7154,9dd3b3bce,0.25,-0.2,2.0,0.3,-0.3,"{'red': 241, 'green': 240, 'blue': 242}",4,1
7155,1b5af7749,0.31666666666666665,0.0,6.0,0.6,0.6,"{'red': 108, 'green': 128, 'blue': 63}",3,1
7156,f13ba84ac,0.4,0.4,1.0,0.4,0.4,"{'red': 207, 'green': 196, 'blue': 167}",1,1
7157,d2fb45c15,0.74,0.4,5.0,0.9,0.9,"{'red': 51, 'green': 52, 'blue': 74}",1,1
7158,1d41418f7,0.475,0.4,4.0,0.6,0.6,"{'red': 21, 'green': 22, 'blue': 18}",1,1
7159,f05838eb7,0.2857142857142857,0.1,7.0,0.0,0.0,"{'red': 214, 'green': 187, 'blue': 137}",4,1
7160,872317673,0.3142857142857143,0.0,21.0,0.7,0.7,"{'red': 241, 'green': 235, 'blue': 228}",4,1
7161,4bdc7be69,0.0,0.0,1.0,0.0,0.0,"{'red': 79, 'green': 32, 'blue': 26}",1,1
7162,cd9de4e83,0.4714285714285714,0.0,7.0,0.5,-0.5,"{'red': 208, 'green': 188, 'blue': 159}",3,1
7163,f1afd4033,0.15,0.1,2.0,0.2,0.2,"{'red': 164, 'green': 35, 'blue': 31}",1,1
7164,ca7aa9eec,0.9,0.9,1.0,0.9,0.9,"{'red': 71, 'green': 81, 'blue': 145}",2,1
7165,f1164babb,0.0,0.0,2.0,0.0,0.0,"{'red': 155, 'green': 161, 'blue': 158}",4,1
7166,25765058c,0.3857142857142857,0.0,21.0,0.6,0.6,"{'red': 27, 'green': 23, 'blue': 24}",4,1
7167,3fa341801,0.40344827586206894,0.0,29.0,0.7,0.7,"{'red': 21, 'green': 18, 'blue': 15}",2,1
7168,c3c27d97c,0.325,0.3,4.0,0.3,0.3,"{'red': 146, 'green': 117, 'blue': 58}",1,1
7169,5ed94ddc8,0.6,0.6,3.0,0.4,0.4,"{'red': 206, 'green': 193, 'blue': 165}",1,1
7170,a5a4c2890,0.8333333333333334,0.8,3.0,0.9,0.9,"{'red': 176, 'green': 140, 'blue': 126}",2,1
7171,9ebe2f16c,0.14285714285714285,0.0,7.0,0.0,0.0,"{'red': 21, 'green': 20, 'blue': 15}",2,1
7172,e2205b952,0.31428571428571433,0.3,7.0,0.2,0.2,"{'red': 173, 'green': 151, 'blue': 123}",3,1
7173,9c26f0fed,0.45,0.3,8.0,0.3,0.3,"{'red': 137, 'green': 150, 'blue': 175}",0,1
7174,01e517961,0.4875,0.1,8.0,0.5,0.5,"{'red': 19, 'green': 23, 'blue': 24}",4,1
7175,6d75c2ccb,0.3,0.3,1.0,0.3,0.3,"{'red': 232, 'green': 227, 'blue': 234}",2,1
7176,b1db9573c,0.5,0.5,2.0,0.6,0.6,"{'red': 198, 'green': 194, 'blue': 202}",2,1
7177,581ce1910,0.2333333333333333,0.1,3.0,0.0,0.0,"{'red': 31, 'green': 27, 'blue': 21}",2,1
7178,f36876126,0.2333333333333333,-0.2,3.0,0.1,-0.1,"{'red': 158, 'green': 154, 'blue': 154}",3,1
7179,99b55ee76,0.7,0.7,4.0,0.9,0.9,"{'red': 152, 'green': 155, 'blue': 145}",2,1
7180,41ae99ff2,0.6599999999999999,0.5,5.0,0.4,-0.4,"{'red': 24, 'green': 25, 'blue': 17}",3,1
7181,d042e55ce,0.8,0.8,1.0,0.8,0.8,"{'red': 251, 'green': 240, 'blue': 90}",4,1
7182,1e83794bd,0.3666666666666667,0.3,3.0,0.1,0.1,"{'red': 115, 'green': 76, 'blue': 60}",2,1
7183,36ddc4f2d,0.18,0.1,5.0,0.0,0.0,"{'red': 53, 'green': 51, 'blue': 53}",2,1
7184,4dc936ac7,0.575,0.5,4.0,0.3,0.3,"{'red': 190, 'green': 147, 'blue': 121}",2,1
7185,e6989638e,0.34285714285714286,0.3,7.0,0.0,0.0,"{'red': 68, 'green': 50, 'blue': 32}",1,1
7186,3b3ce72d1,0.3375,0.2,8.0,0.3,0.3,"{'red': 15, 'green': 16, 'blue': 21}",4,1
7187,5e4c387b2,,,,,,"{'red': 30, 'green': 21, 'blue': 18}",2,0
7188,4e290a43a,0.5666666666666667,0.1,15.0,0.0,0.0,"{'red': 167, 'green': 156, 'blue': 153}",1,1
7189,0fd68ca16,0.4,0.2,8.0,0.3,0.3,"{'red': 88, 'green': 81, 'blue': 74}",0,1
7190,22594186e,0.5,0.5,6.0,0.4,0.4,"{'red': 29, 'green': 22, 'blue': 16}",4,1
7191,2ca38a180,0.38,0.3,5.0,0.3,0.3,"{'red': 160, 'green': 154, 'blue': 148}",4,1
7192,3604fc814,0.9,0.9,1.0,0.9,0.9,"{'red': 224, 'green': 124, 'blue': 57}",2,1
7193,c67d871e3,0.6857142857142857,-0.1,7.0,0.7,-0.7,"{'red': 105, 'green': 84, 'blue': 58}",4,1
7194,ff6ff53c4,0.3,0.2,3.0,0.2,0.2,"{'red': 195, 'green': 197, 'blue': 193}",4,1
7195,d57b8c2fe,0.39999999999999997,0.0,7.0,0.9,0.9,"{'red': 209, 'green': 200, 'blue': 191}",2,1
7196,6ab1ff108,0.24166666666666667,0.1,12.0,0.0,0.0,"{'red': 232, 'green': 232, 'blue': 208}",3,1
7197,8fcaaf6e0,0.525,0.5,4.0,0.4,0.4,"{'red': 208, 'green': 222, 'blue': 230}",4,1
7198,87241775f,0.9,0.9,1.0,0.9,0.9,"{'red': 226, 'green': 206, 'blue': 99}",1,1
7199,ca11826f9,0.1,0.1,1.0,0.1,0.1,"{'red': 92, 'green': 83, 'blue': 77}",4,1
7200,75ee37fa5,0.44000000000000006,0.4,5.0,0.1,0.1,"{'red': 121, 'green': 122, 'blue': 96}",3,1
7201,9579ad7a1,0.3666666666666667,0.3,6.0,0.0,0.0,"{'red': 53, 'green': 43, 'blue': 43}",4,1
7202,b51d75d61,0.5,0.5,2.0,0.9,0.9,"{'red': 21, 'green': 20, 'blue': 19}",1,1
7203,d7dd2c184,0.2,-0.2,1.0,0.2,-0.2,"{'red': 86, 'green': 41, 'blue': 29}",1,1
7204,dcc43d4ab,0.48333333333333334,0.1,6.0,0.9,0.9,"{'red': 197, 'green': 199, 'blue': 197}",2,1
7205,77653ab79,0.1,0.1,2.0,0.1,0.1,"{'red': 252, 'green': 226, 'blue': 152}",3,1
7206,52abcc0fe,0.6857142857142857,-0.1,7.0,0.7,-0.7,,4,1
7207,1fce53107,0.26666666666666666,0.2,3.0,0.3,0.3,"{'red': 172, 'green': 95, 'blue': 67}",2,1
7208,0b90767fa,0.19999999999999998,0.1,6.0,0.0,0.0,"{'red': 134, 'green': 116, 'blue': 87}",2,1
7209,94f353c2f,0.5,0.5,4.0,0.5,0.5,"{'red': 55, 'green': 52, 'blue': 52}",4,1
7210,bd881326e,0.38571428571428573,0.3,7.0,0.9,0.9,"{'red': 228, 'green': 184, 'blue': 184}",4,1
7211,015c353ce,0.5333333333333333,0.2,9.0,0.8,-0.8,"{'red': 51, 'green': 49, 'blue': 45}",3,1
7212,f32a2c20a,,,,,,"{'red': 241, 'green': 231, 'blue': 226}",1,0
7213,8143d5d0c,0.3833333333333333,0.2,6.0,0.9,0.9,"{'red': 104, 'green': 70, 'blue': 73}",4,1
7214,42331ae6f,0.35454545454545455,0.2,11.0,0.8,0.8,"{'red': 79, 'green': 40, 'blue': 23}",4,1
7215,a31508650,0.125,0.1,4.0,0.2,0.2,"{'red': 148, 'green': 110, 'blue': 94}",2,1
7216,308eda964,,,,,,"{'red': 51, 'green': 51, 'blue': 53}",1,0
7217,eba773cbe,0.15,0.1,2.0,0.0,0.0,"{'red': 16, 'green': 11, 'blue': 20}",2,1
7218,25bdd7d90,0.37,0.1,10.0,0.8,0.8,"{'red': 213, 'green': 39, 'blue': 32}",3,1
7219,88cc4d5af,0.85,0.8,2.0,0.9,0.9,,2,1
7220,d7c6e0401,0.3,-0.2,4.0,0.7,-0.7,"{'red': 8, 'green': 7, 'blue': 6}",4,1
7221,a7d44898b,0.3625,0.2,8.0,0.7,0.7,"{'red': 12, 'green': 15, 'blue': 13}",3,1
7222,f972a14d5,0.37142857142857144,0.3,7.0,0.4,0.4,"{'red': 216, 'green': 191, 'blue': 168}",2,1
7223,7977491da,0.43333333333333335,0.3,9.0,0.0,0.0,"{'red': 154, 'green': 109, 'blue': 84}",3,1
7224,a8e79c8c4,0.575,0.5,4.0,0.9,0.9,"{'red': 22, 'green': 22, 'blue': 21}",4,1
7225,7f78266ab,0.5166666666666667,0.3,6.0,0.9,0.9,"{'red': 57, 'green': 54, 'blue': 53}",2,1
7226,63fda9824,0.4166666666666667,0.0,6.0,0.4,0.4,"{'red': 19, 'green': 16, 'blue': 10}",4,1
7227,2b446dd3c,0.5333333333333333,0.1,3.0,0.6,-0.6,"{'red': 106, 'green': 80, 'blue': 32}",4,1
7228,73ae816ce,0.29090909090909095,0.2,11.0,0.1,0.1,,3,1
7229,ec780b913,0.05,0.0,2.0,0.0,0.0,"{'red': 20, 'green': 20, 'blue': 20}",2,1
7230,51c04983b,0.9,0.9,1.0,0.9,0.9,"{'red': 25, 'green': 23, 'blue': 27}",3,1
7231,14a16b96e,0.6,0.6,1.0,0.6,0.6,"{'red': 63, 'green': 48, 'blue': 26}",1,1
7232,69b2e9f3f,0.4294117647058823,0.4,17.0,0.7,0.7,"{'red': 77, 'green': 41, 'blue': 20}",3,1
7233,176ef71db,0.29298245614035084,0.0,57.0,0.1,0.1,"{'red': 115, 'green': 73, 'blue': 54}",2,1
7234,b88fa24c2,0.48333333333333334,0.2,12.0,0.0,0.0,"{'red': 166, 'green': 153, 'blue': 127}",4,1
7235,cf020a716,0.76,0.7,5.0,0.8,0.8,"{'red': 145, 'green': 162, 'blue': 188}",4,1
7236,c15c93964,0.44000000000000006,0.4,5.0,0.1,0.1,"{'red': 112, 'green': 119, 'blue': 122}",2,1
7237,3d277ebe6,0.4666666666666666,0.4,3.0,0.6,0.6,"{'red': 97, 'green': 84, 'blue': 63}",2,1
7238,02adb269f,0.41428571428571426,0.1,7.0,0.1,0.1,"{'red': 119, 'green': 120, 'blue': 113}",4,1
7239,9cf741863,0.3833333333333333,0.3,6.0,0.0,0.0,"{'red': 137, 'green': 123, 'blue': 104}",4,1
7240,cb492add6,0.3888888888888889,0.1,9.0,0.6,0.6,"{'red': 202, 'green': 193, 'blue': 194}",3,1
7241,7b70b7048,0.7,0.7,2.0,0.7,0.7,"{'red': 28, 'green': 27, 'blue': 28}",4,1
7242,17ba9f283,0.4166666666666667,0.4,6.0,0.4,0.4,"{'red': 4, 'green': 46, 'blue': 124}",1,1
7243,57b57989d,0.3333333333333333,0.3,6.0,0.3,0.3,"{'red': 203, 'green': 144, 'blue': 95}",4,1
7244,fe3950458,0.18,0.1,5.0,0.0,0.0,"{'red': 153, 'green': 163, 'blue': 169}",4,1
7245,6945dbebb,0.1,0.1,1.0,0.1,0.1,"{'red': 148, 'green': 156, 'blue': 158}",2,1
7246,11a993099,0.41428571428571426,0.2,7.0,0.9,0.9,"{'red': 197, 'green': 196, 'blue': 191}",1,1
